assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-3a3c01153d10,person,Carlos Alberto Gomes de Brito,Ministério do Turismo,jair_bolsonaro:0:60,"Arko Advice contemporaneous April reform report, page 11, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:60,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-68fffc6a2b22,person,Bento Albuquerque,Ministério de Minas e Energia,jair_bolsonaro:0:61,"Bento directly reports 47 years of active service until reserve transfer on March 31, 2020. Article 142 paragraph 3 item V, introduced by constitutional amendment 18/1998, prohibits active-duty military party membership.",2019-01-01,UNAFFILIATED,,https://www.cnnbrasil.com.br/politica/dados-da-transparencia-mostram-salarios-de-ate-r-1-milhao-pagos-a-militares-em-2020/ | https://www.planalto.gov.br/ccivil_03/constituicao/constituicao.htm,,not_normalized_in_prior_ledger,2022-08-11 | 1998-02-05,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:61,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Explicit inference from independently dated continuous active-duty status and legal prohibition, not from a blank party cell or military career alone."
LEG-5b2c802041f5,person,Adolfo Sachsida,Ministério de Minas e Energia,jair_bolsonaro:0:62,Confirmed DEM affiliation in 2017; later academic table calls him DEM in 2022 after merger. No verified departure or successor continuity at May 2022 appointment.,2022-05-11,UNRESOLVED,,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/11/07/um-conselheiro-de-jair-bolsonaro.htm | https://www.teoriaepesquisa.ufscar.br/index.php/tp/article/download/1033/653/2612,,not_normalized_in_prior_ledger,2017-11-07 | 2024,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:62,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Cannot infer unaffiliation from blank raw source; cannot back-project old DEM label after organization ceased.
LEG-b90af80ef12a,person,Damares Alves,"Ministério da Mulher, da Família e dos Direitos Humanos",jair_bolsonaro:0:63,"Dated reporting expressly establishes continuous PP affiliation since 1995, covering January 2019 appointment.",2019-01-01,PARTY,PP,https://ultimosegundo.ig.com.br/politica/2020-08-26/pp-convida-damares-alves-para-se-candidatar-a-senadora-pelo-partido.html,,not_normalized_in_prior_ledger,2020-08-26,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:63,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Continuity evidence, not inference from the later Republicanos candidacy; PP remains for this whole appointment."
LEG-8c8c4650eaeb,person,Cristiane Britto,"Ministério da Mulher, da Família e dos Direitos Humanos",jair_bolsonaro:0:64,"Arko Advice contemporaneous April reform report, page 11, explicitly labels incoming Cristiane Britto as Republicanos.",2022-03-30,PARTY,Republicanos,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:64,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d0cbe95249e0,person,Ricardo Salles,Ministério do Meio Ambiente,jair_bolsonaro:0:65,Contemporaneous Estadão report explicitly identifies incoming minister Ricardo Salles as Novo.,2019-01-01,PARTY,NOVO,https://exame.com/brasil/futuro-ministro-ricardo-salles-e-condenado-por-improbidade-administrativa/,,not_normalized_in_prior_ledger,2018-12-20,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:65,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Subsequent expulsion does not end NOVO contribution until the appointment ends.
LEG-08ce7329060f,person,Joaquim Alvaro Pereira Leite,Ministério do Meio Ambiente,jair_bolsonaro:0:66,"Dated career and appointment reporting located, but no evidence establishing party membership or explicit nonmembership at this original appointment start; raw blank/dash does not resolve status.",2021-06-23,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:66,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,UNRESOLVED in the diagnostic; no guess from a career-official profile or later lack of party reporting.
LEG-27cb82daf344,person,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",jair_bolsonaro:0:8,Appointment announcement identifies Pontes as PSL; the November 26 incoming-cabinet roster independently agrees.,2019-01-01,PARTY,PSL,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/10/31/bolsonaro-confirma-marcos-pontes-para-o-ministerio-da-ciencia-e-tecnologia.htm,,not_normalized_in_prior_ledger,2018-10-31,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:8,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Later PL membership must not be back-projected; this PSL origin survives the 2020 tourism replacement and the 2022 merger.
LEG-6e56717fdb65,person,Paulo César Alvim,"Ministério da Ciência, Tecnologia e Inovações",jair_bolsonaro:0:9,"Arko Advice contemporaneous April reform report, page 10, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:9,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8c2a099615fd,person,Paulo Teixeira,Desenvolvimento Agrário e Agricultura Familiar,lula_2023_presente:2:10,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:10,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-de8718bf31f7,person,Geraldo Alckmin,"Desenvolvimento, Indústria, Comércio e Serviços",lula_2023_presente:2:11,Inauguration-day roster explicitly identifies PSB.,2023-01-01,PARTY,PSB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:11,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-880bd4a97d76,person,Wellington Dias,"Desenvolvimento e Assistência Social, Família e Combate à Fome",lula_2023_presente:2:12,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:12,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5e67e9e2f44e,person,Silvio Almeida,Direitos Humanos e Cidadania,lula_2023_presente:2:13,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:13,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-b9e8176baff8,person,Esther Dweck,Direitos Humanos e Cidadania,lula_2023_presente:2:14,Conflicting contemporaneous explicit evidence: ICL says affiliated PT on her interim appointment; CartaCapital two days later lists Esther Dweck as unaffiliated. No dated filiation or disaffiliation record establishes a clear temporal resolution.,2024-09-06,UNRESOLVED,,https://iclnoticias.com.br/esther-dweck-interinamente-direitos-humanos/ | https://www.cartacapital.com.br/politica/com-macae-nos-direitos-humanos-veja-a-divisao-da-esplanada-dos-ministerios-por-partidos/,,not_normalized_in_prior_ledger,2024-09-07 | 2024-09-09,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:14,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,January 2023 appointment is independently verified UNAFFILIATED. Do not extrapolate it to this new appointment; do not prefer PT merely because biography label agrees.
LEG-aaebea0a8273,person,Macaé Evaristo,Direitos Humanos e Cidadania,lula_2023_presente:2:15,Official legislative farewell statement identifies the departing deputy as PT when accepting this ministerial appointment.,2024-09-27,PARTY,PT,https://www.almg.gov.br/pronunciamentos/deputada-macae-evaristo/2024-09-10/49840,,not_normalized_in_prior_ledger,2024-09-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:15,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-0806dae15b5e,person,Camilo Santana,Educação,lula_2023_presente:2:16,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:16,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2c6bb68fa80b,person,Márcio França,"Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte",lula_2023_presente:2:17,Appointment-day report identifies the new minister as PSB.,2023-09-13,PARTY,PSB,https://www.bol.uol.com.br/noticias/2023/09/13/carla-posses-discretas-de-ministros-sinalizam-desconfianca-com-centrao.htm,,not_normalized_in_prior_ledger,2023-09-13,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:17,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-6121a2ab7c3d,person,Ana Moser,Esporte,lula_2023_presente:2:18,Incoming-cabinet roster places this appointment among explicitly unaffiliated ministers.,2023-01-01,UNAFFILIATED,,https://www.diariodepernambuco.com.br/noticia/politica/2022/12/governo-lula-tera-representacao-de-nove-legendas-e-11-ministros-sem-pa.html,,not_normalized_in_prior_ledger,2022-12-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:18,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-1c9c47573abc,person,André Fufuca,Esporte,lula_2023_presente:2:19,Appointment-day report identifies the new minister as PP.,2023-09-13,PARTY,PP,https://www.bol.uol.com.br/noticias/2023/09/13/carla-posses-discretas-de-ministros-sinalizam-desconfianca-com-centrao.htm,,not_normalized_in_prior_ledger,2023-09-13,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:19,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-90750f1c9b17,person,Carlos Fávaro,Agricultura e Pecuária,lula_2023_presente:2:2,Inauguration-day roster explicitly identifies PSD.,2023-01-01,PARTY,PSD,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:2,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-3b78d99c4156,person,Fernando Haddad,Fazenda,lula_2023_presente:2:20,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:20,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e021896e2251,person,Dario Durigan,Fazenda,lula_2023_presente:2:21,Contemporaneous profile says not affiliated with PT; this does not exclude all other parties. Original 19 March included appointment date retained; no no-party inference from raw field.,2026-03-19,UNRESOLVED,,https://veja.abril.com.br/economia/com-haddad-fora-durigan-assume-a-fazenda-com-desafio-de-evitar-novas-turbulencias/,,not_normalized_in_prior_ledger,2026-03-20,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:21,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-da6ce3b869d1,person,Esther Dweck,Gestão e da Inovação em Serviços Públicos,lula_2023_presente:2:22,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:22,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-78e62eb293bf,person,Anielle Franco,Igualdade Racial,lula_2023_presente:2:23,Dated incoming-cabinet profile explicitly identifies no party. Veja 5 March 2025 explicitly distinguishes no party on entry from PT affiliation in April 2024.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app | https://veja.abril.com.br/coluna/radar/apos-nove-trocas-pt-tem-mais-ministerios-do-que-no-inicio-do-governo-lula/,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:23,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-3d0e51476ed5,person,Waldez Góes,Integração e Desenvolvimento Regional,lula_2023_presente:2:24,Inauguration-day roster explicitly identifies PDT.,2023-01-01,PARTY,PDT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:24,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-a4d9f014f208,person,Flávio Dino,Justiça e Segurança Pública,lula_2023_presente:2:25,Inauguration-day roster explicitly identifies PSB.,2023-01-01,PARTY,PSB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:25,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-cb17a8bd0c74,person,Ricardo Lewandowski,Justiça e Segurança Pública,lula_2023_presente:2:26,Contemporaneous appointment reporting explicitly says Lewandowski has no party affiliation.,2024-02-01,UNAFFILIATED,,https://noticias.uol.com.br/politica/ultimas-noticias/2024/01/10/lula-dino-lewandowski-reuniao.amp.htm,,not_normalized_in_prior_ledger,2024-01-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:26,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-f1f3a25b37b6,person,Manoel Carlos de Almeida Neto,Justiça e Segurança Pública,lula_2023_presente:2:27,"Contemporary interim appointment profile describes legal career, but does not state party affiliation.",2026-01-09,UNRESOLVED,,https://exame.com/brasil/quem-e-manoel-carlos-de-almeida-neto-novo-ministro-interino-da-justica//,,not_normalized_in_prior_ledger,2026-01-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:27,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-9017e8f64cc4,person,Wellington César Lima e Silva,Justiça e Segurança Pública,lula_2023_presente:2:28,Official 2026 appointment note does not identify party. Explicit never-affiliated report in 2016 establishes that earlier date only; it cannot be automatically reused for 2026.,2026-01-13,UNRESOLVED,,https://agenciagov.ebc.com.br/noticias/202601/wellington-cesar-lima-e-silva-assume-ministerio-da-justica-e-seguranca-publica | https://www.brasil247.com/geral/rui-ministro-da-justica-vai-garantir-imparcialidade/,,not_normalized_in_prior_ledger,2026-01-13 | 2016-03-03,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:28,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-1d889ee6861c,person,Marina Silva,Meio Ambiente e Mudança do Clima,lula_2023_presente:2:29,Inauguration-day roster explicitly identifies REDE.,2023-01-01,PARTY,REDE,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:29,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-eedd92e5054e,person,Jader Barbalho Filho,Cidades,lula_2023_presente:2:3,Inauguration-day roster explicitly identifies MDB.,2023-01-01,PARTY,MDB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:3,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-83c787ba4f24,person,Alexandre Silveira,Minas e Energia,lula_2023_presente:2:30,Inauguration-day roster explicitly identifies PSD.,2023-01-01,PARTY,PSD,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:30,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-08b47ecd20aa,person,Cida Gonçalves,Mulheres,lula_2023_presente:2:31,Incoming-cabinet roster includes Cida Gonçalves in the PT list.,2023-01-01,PARTY,PT,https://www.diariodepernambuco.com.br/noticia/politica/2022/12/governo-lula-tera-representacao-de-nove-legendas-e-11-ministros-sem-pa.html,,not_normalized_in_prior_ledger,2022-12-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:31,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-84e6fcc03e23,person,Márcia Lopes,Mulheres,lula_2023_presente:2:32,Appointment report explicitly identifies Márcia Lopes as PT.,2025-05-05,PARTY,PT,https://www.estadaomatogrosso.com.br/brasil/lula-demite-cida-goncalves-e-escolhe-marcia-lopes-como-nova-ministra/113038,,not_normalized_in_prior_ledger,2025-05-05,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:32,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-edf408f36c08,person,André de Paula,Pesca e Aquicultura,lula_2023_presente:2:33,Inauguration-day roster explicitly identifies PSD.,2023-01-01,PARTY,PSD,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:33,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-89a6204c7ce1,person,Simone Tebet,Planejamento e Orçamento,lula_2023_presente:2:34,Inauguration-day roster explicitly identifies MDB.,2023-01-01,PARTY,MDB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:34,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d183433abf9b,person,Márcio França,Portos e Aeroportos,lula_2023_presente:2:35,Inauguration-day roster explicitly identifies PSB.,2023-01-01,PARTY,PSB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:35,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-71a45c6619da,person,Sílvio Costa Filho,Portos e Aeroportos,lula_2023_presente:2:36,Appointment-day report identifies the new minister as Republicanos.,2023-09-13,PARTY,Republicanos,https://www.bol.uol.com.br/noticias/2023/09/13/carla-posses-discretas-de-ministros-sinalizam-desconfianca-com-centrao.htm,,not_normalized_in_prior_ledger,2023-09-13,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:36,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-84371a57fbec,person,Sônia Guajajara,Povos Indígenas,lula_2023_presente:2:37,Inauguration-day roster explicitly identifies PSOL.,2023-01-01,PARTY,PSOL,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:37,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-f9f4e4420917,person,Carlos Lupi,Previdência Social,lula_2023_presente:2:38,Inauguration-day roster explicitly identifies PDT.,2023-01-01,PARTY,PDT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:38,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-a42afb06472c,person,Wolney Queiroz,Previdência Social,lula_2023_presente:2:39,Official biography explicitly records uninterrupted PDT membership from 1992 through the May 2025 appointment; retrieval date shown.,2025-05-02,PARTY,PDT,https://www.gov.br/previdencia/pt-br/composicao/ministro-e-secretarios,,not_normalized_in_prior_ledger,2026-09-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:39,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-a79dfb4e75e8,person,Luciana Santos,"Ciência, Tecnologia e Inovação",lula_2023_presente:2:4,Inauguration-day roster explicitly identifies PCdoB.,2023-01-01,PARTY,PCdoB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:4,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-88618295577b,person,Mauro Vieira,Relações Exteriores,lula_2023_presente:2:40,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:40,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-eba4482fcf14,person,Nísia Trindade,Saúde,lula_2023_presente:2:41,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:41,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
